t,x,u
3.947070013115339115e-02,3.798862472312669603e-02,1.191088053072382642e-02
4.435530283873823088e-02,-4.768471369302214047e-01,9.087637452756041068e-01
5.819553511383557254e-02,-5.481064311690417856e-01,8.542512858744676363e-01
8.822964895671769892e-02,3.636287555019790396e-01,-8.660551246566603467e-01
8.975915325511626408e-01,-6.576643003255002728e-01,2.526479919664141871e-01
6.448395502744957986e-01,4.023665613889442216e-01,-5.854453487329637218e-01
3.264849659323705300e-01,-7.664219260164721881e-01,3.421753830091233128e-01
3.156605592961176932e-01,-3.451930792801893855e-01,8.638739840696310068e-01
7.584800245889739001e-01,-9.627185646903315686e-01,3.624298502061328031e-02
2.406324422834396071e-01,-1.748256955365965482e-01,8.040349688937695749e-01
3.111717291271447472e-01,-9.686700313251028760e-01,6.043374904341386467e-02
2.900238239881157698e-01,6.466212830152548996e-01,-5.273211578085288398e-01
3.054913227803864872e-01,5.589900633397153484e-01,-6.487002412817873820e-01
9.728309312963365763e-01,8.741273711627006726e-02,-6.766924460076265690e-01
7.200423174262148285e-01,-7.772670952560027935e-01,2.165601178780824920e-01
4.559829813543792021e-01,8.019514745332612105e-01,-2.605525796914249237e-01
7.549669111962801216e-01,9.296211499608939555e-01,-8.281169317563707999e-02
8.837572433806358818e-01,-2.392504745044901071e-01,5.955492839412557249e-01
9.062373971837250908e-01,-1.158378129221826480e-01,6.892517316367020586e-01
2.064174556416839001e-01,-8.205916779768784863e-04,3.606783891185294522e-01
7.296691955531596774e-01,9.958802795615935288e-01,-2.740036064038671882e-03
2.321190851481541584e-01,4.751896568698958934e-01,-8.175845338478924251e-01
2.719750255547435103e-01,9.280483696540748895e-01,-1.334604292244494506e-01
2.892993229458789006e-01,9.384018981801387493e-01,-1.121254276375318465e-01
3.789232510105566831e-02,-5.175509920160494826e-01,9.127617790403933506e-01
8.125665805273161180e-01,4.346888596558455831e-01,-4.697177998210372851e-01
5.750913854344120724e-01,-9.316077822116399787e-01,8.114263839738597439e-02
8.821646604435908756e-01,9.925759031806276056e-01,5.230173843235593617e-03
9.224947958221689781e-01,-8.234207030259530491e-01,1.328609019764551702e-01
6.452158072601464900e-01,-6.167972518144952954e-01,3.759184656021923310e-01
3.395831577153604064e-01,1.711668944987572161e-01,-8.602603589646575788e-01
7.310513717227955510e-01,-7.660303748545294056e-02,8.007760206555362137e-01
4.007259589624166951e-01,5.975296280431707796e-01,-5.184585961211092275e-01
6.761962234469296451e-01,-1.782292787340888918e-01,7.593687462853161430e-01
7.544008636988541738e-01,-6.205388874478219297e-01,3.396076787314631917e-01
2.465097734504191340e-01,-1.467118866173873215e-01,7.661027439993914889e-01
8.232586238563444070e-02,-5.016122693105797836e-01,8.800186216427904329e-01
6.315885070519245970e-01,3.336022104598668214e-01,-6.611697602040846888e-01
8.550090789481548104e-01,-4.147080695493041702e-01,5.005948924635318376e-01
4.251560776685595622e-01,-3.750548673130671418e-02,7.886930503486522248e-01
8.261239227933425688e-03,7.671838354669937576e-01,-5.976791764517962458e-01
1.615715293282025122e-01,-8.500251909997134092e-01,2.954910132628556507e-01
5.157600925882296350e-01,5.289012396456624909e-01,-5.413650713658371139e-01
6.686544953320534557e-01,-5.452629669115287570e-01,4.525247652691174460e-01
4.974597085530385598e-01,-2.016313269255665119e-02,8.192116401158814343e-01
9.109148638322095426e-02,8.066908242843797705e-01,-4.155166500565373733e-01
9.236580347019263115e-01,-9.397365480922565961e-01,4.709142349454689680e-02
6.558884524903157986e-01,-6.641840152141706977e-01,3.412015086452687140e-01
7.727052764873643120e-02,1.713325368510538738e-01,-6.103960918273478864e-01
2.915312745944966810e-01,6.837109416613014190e-01,-4.658103664021140955e-01
2.364603730074316124e-01,-6.866980024951119255e-02,6.279690832516420240e-01
2.529459508110308841e-01,-4.621190333552087637e-01,8.012360847813211340e-01
3.630319050994674779e-01,-1.699685246013760143e-02,6.629352513978462591e-01
5.133882499776185604e-01,4.444099182486449529e-01,-6.105619084232192240e-01
3.727936260370567911e-02,8.473170412741637403e-01,-3.928800468866566198e-01
7.144733165264159913e-01,3.783632397123621871e-01,-5.802290919872110653e-01
1.860876196561075391e-01,4.531863253889385490e-01,-9.006359311850120619e-01
6.468232152628694553e-01,-3.924092933967742169e-01,5.768203966931649829e-01
2.900279278017013906e-01,-4.037295023747977663e-01,8.091128750967072625e-01
2.335139939989837599e-01,-6.406464309958483927e-01,6.091066913124926208e-01
6.012185432521067741e-01,-8.086906494477001939e-01,1.951084997136033339e-01
2.823026594940236667e-02,5.899458526008434234e-01,-8.664732911143659955e-01
4.495685077431470500e-01,6.445113539686277981e-01,-4.734557958081306306e-01
2.160410208291307921e-02,-1.217501482952001446e-01,4.804406172374544037e-01
2.541974644464125577e-01,2.427912965523701949e-01,-9.039373903776711794e-01
8.265819234056537290e-01,4.849148383379744409e-01,-4.460215957191314140e-01
1.103138027286016953e-01,-1.860181733806762772e-01,6.831688503659690825e-01
3.735843659125174243e-01,3.783360719878881007e-02,-6.071275227850304601e-01
1.826794777947936543e-01,-8.696472709472269358e-02,6.047685751204919802e-01
9.063601052750069886e-01,4.496582775858217751e-01,-4.374574233181827698e-01
6.040661201094176258e-01,7.782719179716830471e-01,-2.344572078485220035e-01
2.435219045072233301e-01,-1.968548385406425627e-01,8.123746684422792352e-01
2.289705144438726192e-01,6.425783749808360312e-01,-6.026144424449253467e-01
2.874230789066989367e-02,5.354554572538714474e-01,-9.441129782521237024e-01
2.623090583890651528e-01,8.865332350365691116e-01,-1.998419137810443225e-01
3.240896426550995413e-01,2.883106929094403359e-01,-8.750326869148057352e-01
2.341103247006981469e-03,-3.294244742513872115e-01,7.526085027172455533e-01
6.076740707092938010e-01,5.761379438041225320e-01,-4.431746194906829861e-01
6.405525378164433903e-01,7.127824649517600086e-01,-2.792146327296375907e-01
8.331404457503661654e-01,-3.087843469220794557e-01,6.123766277657944901e-01
6.176799367826707465e-01,1.482657459246428111e-01,-8.376200779048669220e-01
1.460321345177135743e-01,4.883854692217000082e-01,-8.931877368165881403e-01
7.980033901306113897e-01,-3.539900884559927796e-01,5.621193364960747063e-01
5.081842881495898245e-01,6.687369278621850821e-01,-3.810989197129072692e-01
5.487101927023618764e-01,-3.475715795707134959e-01,6.925975610766065271e-01
7.122129717736412902e-01,-8.129415486123277024e-01,1.854296165205198688e-01
1.282711888390329902e-01,2.220204014312867624e-01,-7.036301528176398534e-01
7.372228479424082215e-01,-3.607267149451882648e-01,5.531718986590952181e-01
1.185273107389264169e-01,-4.396021289545437583e-01,8.858309609602819101e-01
6.974526238112631615e-01,-5.447705173118111421e-01,4.318472533142690972e-01
2.805080591836993653e-01,-9.929741217460494873e-01,6.873926610861443715e-03
4.661095584057829422e-01,8.929345872567280296e-01,-1.343458163048318887e-01
6.535425046083586098e-01,9.868177790043088926e-01,-2.567781560505843358e-02
6.043276062672928717e-01,-2.135102599958949021e-02,9.019326028589852440e-01
9.419467447613574240e-01,1.551469920612744691e-01,-6.555996176715549462e-01
3.199570901871506834e-02,-3.245088526143640184e-01,7.656722745778208328e-01
4.407758150485829862e-01,-8.526948671253347101e-01,1.873027119481407154e-01
4.722321532467887994e-01,-9.307978344715792662e-01,8.079147718676282786e-02
6.548799670016114405e-02,-1.209703943531919013e-01,5.175569270505437913e-01
2.312233467162815304e-01,-5.794184411761795772e-01,6.769525265300133654e-01
8.512342820093449225e-01,-5.334916086769598831e-01,4.028027088391691324e-01
1.303573304164438174e-01,5.958719179165341551e-01,-7.643177946761573471e-01
2.217035018501674060e-01,-4.841488736314392138e-01,8.340623285669498399e-01
9.636637425093337317e-01,6.995241317666716085e-01,-2.374880176006039234e-01
2.311113536444688865e-01,-4.028448221280589436e-02,5.400129112196214720e-01
3.680612340063758037e-01,-4.170094187199699931e-01,7.407061912119685676e-01
7.592148361794349709e-01,2.206084655344828782e-01,-6.767391093226600152e-01
6.343009561558653475e-01,1.771339340107827010e-01,-8.060783247313930699e-01
2.822267061529382115e-01,5.036943306149321842e-01,-7.637211901930752722e-01
4.633721519278449774e-01,7.638786689061214386e-01,-2.866356660006811885e-01
2.253781825543357265e-01,-3.449078849308304662e-01,8.829489575702816895e-01
